Mean,Std,Variance,Delta,Theta,Alpha,Beta,Gamma,Label
2.9103899939817776e-07,1.8516303441288125e-05,3.553376554475319e-10,1.2647725109285677e-10,5.34914704819085e-11,2.5603135337202598e-11,6.246523625926117e-11,4.047265451926846e-11,0
-1.517374240832785e-07,1.787606685732931e-05,3.272882735373755e-10,9.302579798357685e-11,5.202709319120081e-11,1.9262222476853028e-11,8.046491558137359e-11,5.5747979211305457e-11,0
-3.1901409235088248e-09,3.262593115524715e-05,1.321541503209006e-09,1.309745255767594e-09,1.2221353341746694e-10,3.744764151399762e-11,9.82243774309627e-11,6.413973451462345e-11,0
-1.2397543255218435e-08,3.3049483526401394e-05,1.3873007664640565e-09,1.1259949144705192e-09,1.2836548707905924e-10,4.919548988407991e-11,1.5039928099931996e-10,1.2481725681808073e-10,0
-4.447072421478446e-08,2.0381225411271097e-05,4.281430025982294e-10,1.556840019254353e-10,9.371401331203927e-11,2.2513763698009322e-11,8.343293164909233e-11,5.077644950428027e-11,0
3.353126926333055e-07,4.797229852207854e-05,3.739596751634162e-09,2.562019817976061e-09,1.4800582436196041e-10,3.597643807630278e-11,9.289768420481605e-11,6.849215791831816e-11,0
6.506299225314152e-08,4.26108010717099e-05,3.045284872677675e-09,1.4985451918777757e-09,1.484856012613439e-10,3.322732983333056e-11,9.96092153742338e-11,6.32097997936771e-11,0
2.396353036782626e-07,2.3639325357065632e-05,5.999145811182933e-10,2.681028781349213e-10,4.7883175367865434e-11,2.19483741810056e-11,1.2984710485921768e-10,8.370353656326359e-11,0
-9.483654941208399e-07,2.6278510031405095e-05,7.98512635688527e-10,2.3042908839765334e-10,8.020317013882694e-11,2.469285988979943e-11,8.687377586937114e-11,5.426142684313806e-11,0
9.536852478917891e-07,1.9181168411978805e-05,3.805773001368189e-10,1.053126109903972e-10,4.8971659719251625e-11,2.3319615571870316e-11,9.478433260557394e-11,5.7121200000593095e-11,1
-2.9434595723935164e-07,3.285384286605039e-05,1.6558274599544092e-09,2.895152763780626e-10,4.100793388766976e-11,1.7324395288706757e-11,5.92927274140844e-11,4.0704343674259434e-11,1
-2.7843747032315464e-07,3.102765396892232e-05,1.4581541842563933e-09,9.422899606078308e-10,1.157513510176757e-10,3.403201631124813e-11,1.0809686925596608e-10,5.6944118824548096e-11,1
-2.591821544612521e-08,2.0855868021256773e-05,4.5657575520671187e-10,1.4012496709574027e-10,5.0194160391873636e-11,1.8101297892848824e-11,1.2117865279833177e-10,6.560691010209927e-11,1
7.725001747949142e-09,2.3109698196692314e-05,6.36285901973183e-10,3.083928335476621e-10,9.947737485704308e-11,2.8908617996974836e-11,9.59241854368226e-11,6.535241688143142e-11,1
1.3169942256347624e-06,3.6644804588412534e-05,2.2251858067726155e-09,1.9541090847253445e-09,7.304299366072189e-11,2.4296769387948995e-11,9.34983941431265e-11,7.608209110568169e-11,1
-1.2782862034414538e-06,3.387654865464999e-05,1.4338981261186085e-09,9.13146925923837e-10,1.7820225967654992e-10,5.376927106547925e-11,1.2796987065023532e-10,7.522829538559168e-11,1
-1.5794350070296597e-07,1.8950889295795318e-05,3.7399590642673695e-10,8.925932046013419e-11,4.4876737155465295e-11,1.9763309503264493e-11,1.106600634738189e-10,6.019699166084658e-11,1
2.280477307825347e-07,4.6988238165446455e-05,3.3506005021580337e-09,3.620730007839365e-09,2.3050551779520822e-10,6.33635232357128e-11,1.8581926364126746e-10,1.3275835928551698e-10,1
-1.6483227240411893e-07,2.2584260029515e-05,5.312065956633376e-10,1.5471099683416445e-10,6.325723077320819e-11,2.3342913710357124e-11,1.4683688807427438e-10,9.626797692411058e-11,1
-5.07825675163559e-09,3.3881778233653427e-05,1.8183871351958337e-09,1.5990298362272213e-09,6.526691734352752e-11,2.6561311821299453e-11,7.123742351435971e-11,4.913032182980032e-11,0
1.0804712517318944e-06,5.4048552445137164e-05,4.7003856281036544e-09,2.1064226339521715e-09,1.0153025169347389e-10,3.864858638372513e-11,1.5160202004226237e-10,1.1755628359784576e-10,0
-9.821592018132306e-07,2.0023585711223386e-05,4.127143508891875e-10,8.862355230356021e-11,4.6614960303839487e-11,2.1359535678234582e-11,8.482510151997535e-11,5.548168822685682e-11,0
3.4157849749277664e-08,2.0171036813916404e-05,4.2490468759539026e-10,1.601122747329668e-10,5.6934792149781766e-11,2.832244859447942e-11,8.801957017341794e-11,5.443879794102018e-11,0
4.630327605760297e-07,3.933012172392738e-05,2.577916145650626e-09,2.741986345244082e-09,1.3303472558218278e-10,5.898184366201685e-11,1.3459615276836125e-10,1.1229157037336658e-10,0
7.843819020667563e-08,2.0207181637733152e-05,4.5049420268227656e-10,1.3567890885543253e-10,3.1699127230810524e-11,1.9403254928352837e-11,1.1531619430796387e-10,6.767608804499474e-11,0
-5.856354841272989e-07,5.64831632775046e-05,4.44272749999838e-09,2.6371109387108045e-09,4.03300294405548e-10,5.561764129840421e-11,1.2513729768388566e-10,1.1250700519398607e-10,0
-3.8356729886150443e-07,2.440213479618545e-05,6.365795651984778e-10,2.0218105241684348e-10,6.181387772663612e-11,3.0889126650631624e-11,9.854554798808459e-11,7.534013663210332e-11,0
4.824820657381781e-07,2.1046481753055557e-05,5.427436277008657e-10,1.143062544923977e-10,4.16778929493525e-11,1.8040517046375675e-11,1.1461719668585494e-10,8.250331873820781e-11,0
-4.6500455659532046e-09,1.8326026371815807e-05,3.586868042073081e-10,1.0162282128339269e-10,5.369849258268622e-11,2.196411511310604e-11,9.370492085351938e-11,6.367510056432737e-11,0
-2.601579724306567e-07,1.970112454071382e-05,4.605962194715846e-10,1.8374828716751595e-10,1.0270402517126155e-10,2.3850945466804105e-11,1.0550011456938883e-10,5.437711691977862e-11,0
5.439690747883871e-07,3.376739600551364e-05,1.6020676377498277e-09,1.2166252745438964e-09,1.0913365437435393e-10,3.7594982902313114e-11,1.5538827773250664e-10,1.1275333287841076e-10,0
-2.2004693153268727e-06,4.178558193631691e-05,2.5060183977091244e-09,9.899479967698463e-10,1.2107450944047297e-10,3.899011689163976e-11,8.545110698149707e-11,5.118166671301583e-11,0
1.3086845851358378e-06,1.9110914164009823e-05,3.81045348459487e-10,1.3607157634937222e-10,4.5658971983398855e-11,1.5970720739482904e-11,4.935654919666391e-11,3.763757707451083e-11,0
4.79507155310965e-07,4.314272931508491e-05,3.24924622550043e-09,2.157626458386999e-09,8.214001836753996e-11,2.829016565860165e-11,6.391585610332132e-11,4.92274371910263e-11,0
-6.825658467649733e-07,3.5352718720293685e-05,1.5961736145564645e-09,1.3489144289888204e-09,1.8186843800988476e-10,5.254941379923345e-11,1.2338369751149414e-10,1.3109697940967566e-10,0
3.451653400493105e-06,2.8536328325904647e-05,9.919969854962523e-10,2.668031177247201e-10,5.5496859156302e-11,2.13121758814133e-11,9.462517764408691e-11,5.902681064960798e-11,0
-3.2066802929908666e-06,4.662648364455721e-05,3.0672137160853345e-09,1.2280762660074933e-09,1.4309757287731525e-10,4.149074342009446e-11,1.7827029738047812e-10,1.6283425407515932e-10,0
3.7345493544235656e-07,3.354445551272034e-05,1.3003515801605826e-09,4.460578930168125e-10,1.0929269346443799e-10,4.2460991005824655e-11,2.564585598014356e-10,3.3100599832954375e-10,0
-1.1285734298572019e-07,3.1154687846540367e-05,1.13978171835154e-09,3.773425659685855e-10,6.993481131664141e-11,2.829368083694461e-11,2.655969096127721e-10,1.9445049697643379e-10,0
4.0313045621963723e-07,2.3192354777168005e-05,5.78050778841553e-10,1.3554035797466448e-10,5.897396290259905e-11,2.4252188157365825e-11,1.6819073866403184e-10,1.1716373688235451e-10,0
-6.01829689036421e-07,4.493526473081021e-05,3.1951148673807265e-09,3.145256137754011e-09,3.206454697490997e-10,6.559074174035761e-11,1.6619334798767833e-10,1.4108893123009245e-10,0
5.142800892390475e-07,2.1485666709198102e-05,4.850680817523404e-10,1.2513500127232205e-10,4.918758002844635e-11,2.3209099809960144e-11,1.3282120192106047e-10,9.029357513277333e-11,0
-3.8255755751543695e-07,2.5484073959385717e-05,7.472105959978465e-10,3.3047942936242007e-10,9.382075641555899e-11,2.7152815401204496e-11,1.5455243286604547e-10,9.601174131814813e-11,0
1.6816393016944396e-06,3.0339991413239487e-05,1.2235619637174102e-09,8.295215460631539e-10,7.638788925962096e-11,3.5033770155918885e-11,1.4278074101853611e-10,8.16990185811798e-11,0
-1.4551897996475866e-06,4.3698498506790624e-05,2.496046544345531e-09,7.806254479820985e-10,1.2758363215439912e-10,4.7247570565336303e-11,1.7045587871498084e-10,1.3825041775784826e-10,0
2.516166052159492e-07,1.9059500236052462e-05,3.7405400319854215e-10,1.1546614773020556e-10,4.506733788305755e-11,2.8997566909292567e-11,1.0838720565265647e-10,6.60034962313585e-11,0
-7.98035352630217e-07,2.2172006155109517e-05,5.057280784672175e-10,1.567911806701591e-10,6.623067517377524e-11,2.102310576327186e-11,1.057332780327867e-10,7.508367437048578e-11,0
5.863983011281794e-07,2.1062225009134096e-05,4.883177110122375e-10,2.2304078950432307e-10,1.1088493751564967e-10,2.968460605687571e-11,8.152072216948485e-11,5.3867238642861416e-11,0
-3.4378810355897106e-07,4.500402164476788e-05,3.0615095687677756e-09,1.7487719978592838e-09,2.7138652095305267e-10,4.176364031726007e-11,2.1861499106874897e-10,1.7276769920302793e-10,0
6.499764443295678e-07,2.147277828028259e-05,4.741805311433926e-10,1.521097498477903e-10,5.91654150998317e-11,2.1219283764694838e-11,1.097127062587255e-10,6.787922494682115e-11,0
7.922040147013962e-08,2.2495206912848137e-05,5.40863350707008e-10,1.565115275313654e-10,6.041253790194088e-11,2.6246235889195546e-11,1.184686730383166e-10,6.632819321485617e-11,0
-7.319055791767175e-07,2.5123980838794285e-05,6.585365795611204e-10,3.1229050184996604e-10,1.1620079587847356e-10,2.6261432481044712e-11,8.427587158961595e-11,5.32821689394879e-11,0
9.366820571608797e-07,3.9079840240558205e-05,2.4021742997093526e-09,1.9961203740188935e-09,1.3947036751784254e-10,3.2596968723037814e-11,9.058627826855829e-11,5.949908220324411e-11,0
-2.706367297704089e-07,4.872720743095587e-05,3.613776490987239e-09,3.3972112482887652e-09,2.371098433560578e-10,4.534606493755389e-11,1.5561440970985086e-10,1.732965818497296e-10,0
4.629693012761617e-07,3.4825709982060996e-05,1.8497112880507623e-09,3.252623568943021e-10,1.0549049443080467e-10,2.27761227405692e-11,1.5036589660953942e-10,1.0900985278639796e-10,0
-2.1343247332757146e-06,3.328021312050128e-05,1.5931366418238423e-09,5.644213470325092e-10,1.1145722995572381e-10,2.7001337771744535e-11,1.3793899953008705e-10,7.596170792513645e-11,0
1.5652626342120003e-06,2.9798814923859654e-05,1.0453711624602025e-09,4.043178223400163e-10,7.107648246960417e-11,2.7327105482754778e-11,8.670483760207128e-11,6.006332795344856e-11,0
4.4730054212353206e-08,2.6227716035329758e-05,7.387465148207189e-10,1.7673595223022175e-10,5.967032550399078e-11,2.683097001874256e-11,2.2219141789976847e-10,2.2528945889685707e-10,0
5.401027146033937e-09,3.443474537418738e-05,1.8121776067887121e-09,1.7541964258328883e-09,1.6647611352544226e-10,3.875590795096988e-11,1.0808950908819087e-10,5.439470152265609e-11,0
-7.016809344926765e-08,1.864973030662491e-05,3.5880199647656923e-10,1.317708489494342e-10,5.4637205104969e-11,2.1365540897610754e-11,5.425584829835811e-11,3.768850567789135e-11,0
-1.7987541199192005e-07,2.046964519203322e-05,4.595152752143237e-10,2.6083843864517466e-10,4.533799040171185e-11,2.157501490194596e-11,6.11160368232543e-11,3.888903224892875e-11,0
-1.1620584991768534e-07,1.9988274299012743e-05,4.20696351580241e-10,2.2024042389407794e-10,6.324713084220021e-11,2.0073520973268167e-11,5.773389627025077e-11,4.624293470907005e-11,0
2.7501773827996184e-07,2.451658365758909e-05,7.721727018916322e-10,8.082559672912762e-11,4.820568076521143e-11,2.3705517809188118e-11,6.395119871362601e-11,4.456856054973714e-11,0
6.085760868154317e-08,3.154380826167407e-05,1.4329771907857683e-09,1.028037556555964e-09,1.0494355534557302e-10,2.7437792190804643e-11,6.328927962654052e-11,4.2402737643995366e-11,0
-1.3158868592902687e-07,1.7875180148818237e-05,3.2971110950341564e-10,1.39956248302947e-10,3.658607125497684e-11,2.3182430362237853e-11,5.30066556806218e-11,3.6831034708537774e-11,0
3.403477046937723e-07,3.99846555071116e-05,2.130321880829442e-09,9.762164786187945e-10,1.7728089349537585e-10,2.988812694512087e-11,6.024082671808463e-11,3.6484906837462094e-11,0
-4.536072322692511e-07,2.1101409517044553e-05,4.816970525201414e-10,2.3089336974077944e-10,6.885987052156259e-11,1.8263369036102595e-11,5.6523387386360444e-11,4.010817269420532e-11,0
-2.2744331042294626e-08,5.3394575303228034e-05,4.346411264243174e-09,4.193065367522955e-09,4.67764981399248e-10,4.931620653334706e-11,9.999912311791524e-11,5.948197019055754e-11,0
-3.393352969034587e-07,3.4246661056577354e-05,1.6412094380832967e-09,8.126233568863582e-10,1.857639417230458e-10,3.153700739992695e-11,6.626877152312121e-11,4.6798083175921736e-11,0
4.447637790838404e-07,2.8063270186345287e-05,9.190654612905392e-10,5.836442102423419e-10,1.2272406911937789e-10,3.098314502125228e-11,7.062807624172143e-11,4.7021705368858187e-11,0
5.280415071590369e-07,3.910504435874311e-05,2.2774993408964665e-09,1.9377016247295046e-09,3.4789133164216006e-10,4.10305645092072e-11,5.797518436371636e-11,4.0082311766308354e-11,0
4.4939138329086e-07,4.8076726350021706e-05,3.3472308769854768e-09,1.801750195803777e-09,2.5345406293849784e-10,2.014474319633497e-11,6.033197845607261e-11,4.378948864728317e-11,0
-7.496493869065065e-08,5.6900044324968264e-05,4.59850199070688e-09,1.9311228004004922e-09,3.290588447976859e-10,5.5833232668202044e-11,1.4713820712625506e-10,1.0608440962922333e-10,0
-3.1583045298025724e-07,5.128457060233566e-05,3.263501937448938e-09,1.0700236618657544e-09,1.4826920690776746e-10,4.571295908075602e-11,3.855795231904984e-10,3.512699118499893e-10,0
-1.3202465151862796e-06,4.7424541805422e-05,2.8517876894211717e-09,2.2989972387011926e-09,2.838828960156513e-10,5.835848855077515e-11,2.1864697353161923e-10,1.7523926731906807e-10,0
8.561227577464374e-07,4.85602123866123e-05,3.2918093036986995e-09,1.9953652734290075e-09,4.357746667978639e-10,4.1807022513408506e-11,1.4232460330208127e-10,1.1712747254881935e-10,0
4.934572233729481e-08,3.0356278701910636e-05,1.093689359198636e-09,7.808780220588254e-10,1.306480042475763e-10,3.7396074802041124e-11,1.0486657449095382e-10,7.541345959072468e-11,0
-3.8035272296811684e-08,2.2787749750924218e-05,5.731853967976707e-10,2.6215343250398976e-10,4.1528869538845824e-11,1.989767985981222e-11,9.836774414585352e-11,8.130382288671598e-11,0
5.503238680537953e-08,2.0321988062123778e-05,4.272521741187176e-10,1.1021463824815729e-10,4.9187783218006585e-11,1.983077308783263e-11,1.1451512954916893e-10,8.356984791394477e-11,0
-2.2890420639960865e-07,1.9486063463938236e-05,3.917732900838029e-10,1.2604621282300796e-10,4.611878612699806e-11,1.783772622927421e-11,1.0697743015868282e-10,7.077967449154574e-11,0
1.1939892558615959e-08,2.033355310692854e-05,4.2683244021015e-10,1.5670302322347952e-10,5.4647085010349184e-11,1.9432354731245613e-11,9.980721495493056e-11,6.373846974942436e-11,0
-1.0478823458308593e-07,2.414242734925308e-05,7.061183561134924e-10,3.934095433935344e-10,1.0495147516932465e-10,2.7021718490796156e-11,1.1265656000848789e-10,7.460416786325648e-11,0
1.3295520375334389e-08,2.430078291889241e-05,7.278544667816041e-10,4.957777459453161e-10,1.6649972196526997e-10,4.2241986096200236e-11,9.518212235941119e-11,7.375732889984077e-11,0
-9.573438500919578e-08,2.315248044170677e-05,5.615832390007298e-10,2.3066243878894887e-10,6.227327854016812e-11,2.7304924657975814e-11,1.0687987010842443e-10,6.898761781885313e-11,0
1.1188198684386486e-07,2.2658946113877136e-05,5.742340902611574e-10,1.9058956312221777e-10,5.792522309359853e-11,2.7407683091075955e-11,8.436847902094815e-11,5.832816997505746e-11,0
-4.2446284644467446e-08,1.8189914495067497e-05,3.431770406302411e-10,1.0405498434812037e-10,4.0453034153225166e-11,2.0365736678695812e-11,6.991202126024117e-11,5.181315710694113e-11,0
-4.0754144297885224e-08,2.2377754052451704e-05,5.520466138785753e-10,2.9977008678936796e-10,6.809306665385436e-11,3.078038377462167e-11,8.466750329554512e-11,5.637278414344777e-11,0
2.7212175862978324e-07,1.82184333393129e-05,3.416005903668201e-10,1.2835887280111587e-10,4.741717844151368e-11,2.1933194256304925e-11,7.757076142470146e-11,5.149705456983543e-11,0
-1.911898936191581e-07,2.015451429616014e-05,4.19573613847575e-10,1.3676448372397257e-10,5.2656262573018373e-11,2.1318624430974487e-11,9.955516583381592e-11,7.177524468765859e-11,0
4.552387543563219e-08,1.8152722260005057e-05,3.494118353486186e-10,1.4999281735686617e-10,5.395827204956586e-11,2.0412599405074868e-11,7.856039884259977e-11,5.0793595093660595e-11,0
2.6712971138061144e-07,1.81443227711669e-05,3.3803083155792034e-10,1.0738583695186552e-10,4.063680973776907e-11,1.9072376901423627e-11,7.493374629929373e-11,4.863284419961294e-11,0
1.6485041040970222e-07,1.900343349027159e-05,3.778877873094146e-10,9.315005314287584e-11,4.8946505006579286e-11,1.988426240444514e-11,8.15038185960698e-11,5.763714070156066e-11,0
-2.177566612236656e-07,1.8351445506779272e-05,3.556289206902061e-10,1.095331466542535e-10,4.0269719478416845e-11,1.6905061541635072e-11,7.839167724488328e-11,5.029791193397057e-11,0
1.170078613873401e-07,1.938659329177049e-05,4.043466695804219e-10,1.396546140937566e-10,4.190320696812591e-11,1.5726510664273057e-11,8.308556267742202e-11,5.458138368321769e-11,0
-6.164209198318995e-08,3.0006121613522398e-05,1.3467554568001127e-09,9.619910877199515e-10,1.4738124097638376e-10,3.540517212754963e-11,8.07941264078874e-11,4.470297744311597e-11,0
2.1435269540802275e-07,1.7090928763407162e-05,3.0772292471967573e-10,8.796676107092358e-11,3.439773243327039e-11,2.3588154190579605e-11,7.318400723924607e-11,4.7334950727161785e-11,0
-2.485644231892089e-07,2.0458052661468986e-05,4.625510314269883e-10,1.4619554382865973e-10,6.197571250512947e-11,2.106795162622926e-11,7.347667942684786e-11,4.6694796170967446e-11,0
-2.897335240891632e-07,1.7010496710148694e-05,3.007427178841539e-10,8.695256020051818e-11,3.738669439693861e-11,2.0578476187356716e-11,6.759217040411329e-11,4.136062352598075e-11,0
9.252479589017939e-08,2.1610750372858804e-05,4.880049840178921e-10,1.8986951600451092e-10,7.675349827609307e-11,2.391080589973686e-11,6.28340971981125e-11,3.941554312430946e-11,0
-4.366838606650814e-07,1.7610068222682826e-05,3.2033732030942113e-10,9.32823230946612e-11,6.400946730234889e-11,1.7415291212663804e-11,5.94530257563851e-11,3.951387181134273e-11,0
6.161708202442103e-07,4.085176102025987e-05,2.176977187588611e-09,2.1771171383923523e-09,2.343062245425552e-10,8.224292118983856e-11,1.0276638325341386e-10,7.001146074155647e-11,0
-7.594334965262751e-07,2.9697137509488094e-05,1.1496745714082015e-09,1.1327556477544544e-09,7.996035315981272e-11,2.090380695919725e-11,5.998555561679532e-11,4.0862183981440654e-11,0
-2.936312980382888e-07,5.1801624461573286e-05,3.3017231769228283e-09,1.708841582927756e-09,2.267117129670868e-10,4.2707788090691775e-11,2.0149025885517876e-10,3.0137852278080443e-10,0
1.3172346822175965e-06,3.2135252367132424e-05,1.2550029144362563e-09,5.235468463608014e-10,1.430075779384211e-10,3.7182225748209685e-11,2.127019705469399e-10,1.6987514684344664e-10,0
-1.5485750131669912e-07,4.343418835201744e-05,2.970091463771501e-09,1.2688668248852465e-09,1.6760437258393209e-10,6.497664351373688e-11,2.883493318953429e-10,2.8592682868468926e-10,0
6.724172852116482e-08,2.0992316781767743e-05,5.038475526653299e-10,9.944497754654653e-11,5.0716988492393315e-11,2.8625174234271303e-11,1.518283678894994e-10,9.859840998304488e-11,0
-4.330004772586013e-07,2.0198352634420523e-05,4.536688529471568e-10,1.1123316935657536e-10,5.1766261805597576e-11,2.4341641397645548e-11,1.2743248692669178e-10,1.013658413463289e-10,0
-9.11430613361821e-08,2.0761824675915613e-05,4.876781041688865e-10,1.0369954080828099e-10,4.767057693170329e-11,2.0909133439374582e-11,1.7546459172792838e-10,1.175050280774541e-10,0
-2.230441986315765e-07,1.994716955668133e-05,4.4396016038479157e-10,1.196172761101968e-10,4.56358824800439e-11,2.44168536245047e-11,1.3082919569846667e-10,7.29241072606699e-11,0
4.601794789681559e-07,1.9781381200809124e-05,4.2015715411045857e-10,1.099293195001916e-10,3.534720336064886e-11,2.8299006197944686e-11,1.2864933153289102e-10,7.117413322217628e-11,0
-1.3612007410376297e-07,1.8866951726092218e-05,3.948772495881712e-10,7.885855566415184e-11,5.5089215963137485e-11,2.0414824105537254e-11,1.2768323810034043e-10,7.767208330071634e-11,0
-1.6911719818723753e-07,1.9392085764454607e-05,4.331215852148275e-10,1.4147234681141915e-10,6.429009531977792e-11,3.2528352058537674e-11,1.152640372475163e-10,6.405252074240687e-11,0
1.2427371213770755e-07,1.966704225971774e-05,4.206188954457193e-10,1.0955531688016482e-10,4.717177149292004e-11,2.6664874436222922e-11,1.1247881073375084e-10,7.798769556006418e-11,0
3.2861385158417085e-07,1.9445610356676046e-05,4.0625354554534357e-10,1.1594979000842766e-10,4.0043946532413704e-11,1.9485605459968454e-11,1.1263242140590706e-10,6.894531385288725e-11,0
-1.333535748337491e-07,1.873745755102914e-05,3.8366875224971195e-10,1.0012724560074777e-10,4.303539408860081e-11,2.0086166839692293e-11,1.0938069330326027e-10,6.292487594664731e-11,0
-4.698930839191412e-08,1.853242850665311e-05,3.630020701971217e-10,1.4286302765840083e-10,5.0757221311445604e-11,2.5765055487493647e-11,7.583585641587844e-11,4.895485364001749e-11,0
9.585847707201477e-08,1.769903329138345e-05,3.269647515032546e-10,1.0698330228178127e-10,4.68562156713524e-11,2.3620788998137675e-11,6.680148900543218e-11,4.3908807638761635e-11,0
9.364735022505664e-08,2.1916376761520153e-05,4.97016644182462e-10,1.7461365145312535e-10,6.127013333322156e-11,2.317367157626675e-11,1.1240068909849301e-10,9.100860749477747e-11,0
1.1532378881343759e-08,1.9956276259615864e-05,4.106809782191783e-10,1.6295133594718042e-10,5.4105265200951615e-11,2.0026251443521596e-11,6.425284452931374e-11,4.347854916475592e-11,0
-6.847880650063507e-07,2.7456295174406564e-05,9.724724865321718e-10,4.977939061382792e-10,7.826048779890371e-11,2.967087876276758e-11,5.892309465051967e-11,4.475109740333934e-11,0
5.513620816867306e-07,1.8997852594479607e-05,3.7190461177021034e-10,1.3129652794785463e-10,3.8740538214055983e-11,1.9760313250564815e-11,6.537820186590369e-11,4.826373291251086e-11,0
-2.450745342877827e-07,1.7397318646312176e-05,3.1440956270783587e-10,9.240089975123939e-11,5.045373027401039e-11,2.1287587937815245e-11,7.396743266383397e-11,4.661104671947337e-11,0
3.81648827718344e-07,1.6790992907465242e-05,2.974402375155971e-10,7.643184992898184e-11,3.6201300682938986e-11,2.25399278163814e-11,7.82130882020897e-11,5.011253345645259e-11,0
-4.632987067688287e-07,1.7913328540148564e-05,3.300046851185367e-10,8.330882755745534e-11,4.923868756239971e-11,2.2714622739606184e-11,7.382227632865626e-11,4.599758781198099e-11,0
6.260565050959003e-07,2.695762511995195e-05,9.758310504977854e-10,5.566111914609505e-10,7.265501555712434e-11,2.3407611386058763e-11,8.305821789247864e-11,5.473175003547953e-11,0
-3.282392891006845e-07,1.920955217669504e-05,3.8584372466309733e-10,1.1628995818479921e-10,5.2043875494286715e-11,3.09594719941516e-11,8.850233282691392e-11,7.194455689203609e-11,0
-1.3214671712895397e-07,1.7667426505952472e-05,3.288724475124105e-10,1.0130665693989976e-10,4.560846014252772e-11,1.906310899586043e-11,8.860963736009825e-11,5.346402171547341e-11,0
-9.542571117149005e-08,3.5351723128321445e-05,1.5177034993457935e-09,1.351621806155097e-09,2.3015419439454143e-10,3.530943685662224e-11,1.0229631774949959e-10,6.326585017889471e-11,0
5.6120678313087e-07,3.3450377364119485e-05,1.4582181831808994e-09,1.6675125193527396e-10,7.11421916797857e-11,2.2047978415298625e-11,1.3107360912958857e-10,8.949523265613767e-11,0
-1.0247249022399193e-07,1.8255482382016822e-05,3.4326305002202555e-10,1.0067721805626479e-10,5.6183721192937205e-11,2.4647008828117096e-11,8.132086307237908e-11,4.588156161270519e-11,0
-2.847679760757196e-07,1.8625657008524607e-05,3.600312150953173e-10,1.1771534069577455e-10,4.570207156035436e-11,1.6050731771854842e-11,7.849345811573022e-11,4.70285964590743e-11,0
-5.080673716242788e-08,1.945305807317649e-05,4.0966007165916333e-10,8.813568778265308e-11,4.962935545077254e-11,2.2986771990938447e-11,1.1650530824711773e-10,8.014857159199118e-11,0
-3.8714807647761295e-07,3.641865153903502e-05,1.8548798360423622e-09,1.537629561519995e-09,1.6559737877999456e-10,3.5212119247989836e-11,1.193316514229296e-10,8.216060929355045e-11,0
3.9954989709067403e-07,3.300613654599954e-05,1.4129071169113163e-09,2.857752283067289e-10,5.988124009286617e-11,2.6973174417245784e-11,8.717196499103052e-11,5.0978382102950793e-11,0
1.329806771694765e-08,1.746520302308359e-05,3.2381428106345114e-10,7.088604915196779e-11,3.899109208310971e-11,3.1391118192045844e-11,8.584866379035276e-11,5.41989411841704e-11,0
-2.011608608976497e-07,2.063573072044808e-05,4.4490709211265654e-10,1.6450671228591655e-10,5.431456275080037e-11,2.3648486852214347e-11,8.813645399736521e-11,5.205645264837762e-11,0
1.9101734041587614e-07,1.8863434253289715e-05,3.8433791349923976e-10,7.94538005714733e-11,5.24047374305694e-11,2.5187135015621596e-11,1.1949310431526446e-10,8.761680743057548e-11,0
3.594710557077573e-07,1.8211652337448984e-05,3.536482608172008e-10,8.649005360334475e-11,4.425343229513534e-11,2.159641927808827e-11,1.0024409323339485e-10,6.142454971773799e-11,0
1.1256333231505907e-06,2.3212425434137237e-05,6.649571254615647e-10,9.591858623533467e-11,4.129774916151611e-11,2.3805804019114497e-11,1.4497153090612103e-10,6.560626183395663e-11,0
-1.0460263220505298e-06,2.131695841231372e-05,5.047444482669914e-10,1.1763029184680393e-10,5.711436275056786e-11,2.420675489794091e-11,1.1901539928846172e-10,5.879380017946227e-11,0
-7.303520058557609e-07,2.3211825589809423e-05,5.752403660779212e-10,2.0842191056953085e-10,6.603680804846647e-11,3.571432647624352e-11,9.676850561503709e-11,5.35298502722624e-11,0
4.937205426055584e-07,2.8252844848361066e-05,8.938529560359464e-10,4.0616540142198514e-10,7.209151560718819e-11,2.1025534431193845e-11,1.325791939452271e-10,8.216184471711673e-11,0
4.2934209425014617e-07,2.5019819252402248e-05,6.767358820470321e-10,2.917929616751777e-10,6.868515326743565e-11,2.999041562051444e-11,1.0907681150970589e-10,7.03244752900688e-11,0
-9.941825716047245e-07,2.5610771913009935e-05,7.199024028682171e-10,2.409650755569287e-10,5.540287421111582e-11,2.0588906658033963e-11,6.685288518074866e-11,4.4345686425785396e-11,0
1.7245342720830782e-07,4.132953692928703e-05,2.3328430819322596e-09,1.4697446004911283e-09,2.2724028099296926e-10,5.43414797806459e-11,8.656744210296012e-11,5.90383519732504e-11,0
1.3342937177152964e-07,2.7738930964858542e-05,9.040603309885143e-10,5.21934255589046e-10,1.4211014391186935e-10,3.8152426149814975e-11,9.350549231742791e-11,5.626347193394173e-11,0
-5.784724997450206e-08,2.148530889351608e-05,5.016228364257633e-10,1.529105336028174e-10,1.0607725660420076e-10,4.212958339783554e-11,9.719332677212674e-11,5.934674458790877e-11,0
1.8967956658126228e-07,1.8687764249150075e-05,3.6243499353634276e-10,1.0898687524637774e-10,4.963150317476928e-11,2.2778840897534515e-11,9.500333594399403e-11,6.167462378619083e-11,0
